date,nav_unit,nav_accumulated,nav_adjusted,NH0300.NHF,excess_nav
2020-11-06,1.0,1.0,1.0,1.0,1.0
2020-11-13,1.0,1.0,1.0,1.0105,0.9895
2020-11-20,1.003,1.003,1.003,1.0136,0.9894
2020-11-27,1.014,1.014,1.014,1.0127,1.0013
2020-12-04,0.99,0.99,0.99,0.9986,0.9914
2020-12-11,0.992,0.992,0.992,0.9992,0.9928
2020-12-18,0.988,0.988,0.988,1.0196,0.9684
2020-12-25,0.992,0.992,0.992,1.0469,0.9451
2020-12-31,0.998,0.998,0.998,1.0553,0.9427
2021-01-08,0.997,0.997,0.997,1.0711,0.9259
2021-01-15,1.014,1.014,1.014,1.0595,0.9545
2021-01-22,1.006,1.006,1.006,1.0372,0.9688
2021-01-29,1.001,1.001,1.001,1.0381,0.9629
2021-02-05,1.007,1.007,1.007,1.0499,0.9571
2021-02-10,0.979,0.979,0.979,1.0561,0.9229
2021-02-19,0.987,0.987,0.987,1.0824,0.9046
2021-02-26,0.991,0.991,0.991,1.0808,0.9102
2021-03-05,0.959,0.959,0.959,1.0728,0.8862
2021-03-12,0.952,0.952,0.952,1.0616,0.8904
2021-03-19,0.962,0.962,0.962,1.0321,0.9299
2021-03-26,0.973,0.973,0.973,1.0329,0.9401
2021-04-02,0.971,0.971,0.971,1.0329,0.9381
2021-04-09,0.955,0.955,0.955,1.0332,0.9218
2021-04-16,0.924,0.924,0.924,1.0553,0.8687
2021-04-23,0.924,0.924,0.924,1.0838,0.8402
2021-04-30,0.922,0.922,0.922,1.0623,0.8597
2021-05-07,0.913,0.913,0.913,1.0996,0.8134
2021-05-14,0.917,0.917,0.917,1.091,0.826
2021-05-21,0.923,0.923,0.923,1.0878,0.8352
2021-05-28,0.917,0.917,0.917,1.0772,0.8398
2021-06-04,0.938,0.938,0.938,1.0943,0.8437
2021-06-11,0.962,0.962,0.962,1.0878,0.8742
2021-06-18,0.947,0.947,0.947,1.0324,0.9146
2021-06-25,0.96,0.96,0.96,1.0463,0.9137
2021-07-02,0.979,0.979,0.979,1.0845,0.8945
2021-07-09,0.996,0.996,0.996,1.0781,0.9179
2021-07-16,0.982,0.982,0.982,1.0932,0.8888
2021-07-23,1.017,1.017,1.017,1.0833,0.9337
2021-07-30,0.975,0.975,0.975,1.0967,0.8783
2021-08-06,1.012,1.012,1.012,1.0993,0.9127
2021-08-13,1.04,1.04,1.04,1.1164,0.9236
2021-08-20,1.083,1.083,1.083,1.1002,0.9828
2021-08-27,1.158,1.158,1.158,1.1071,1.0509
2021-09-03,1.25,1.25,1.25,1.107,1.143
2021-09-10,1.345,1.345,1.345,1.0963,1.2487
2021-09-17,1.32,1.32,1.32,1.1017,1.2183
2021-09-24,1.388,1.388,1.388,1.1361,1.2519
2021-09-30,1.336,1.336,1.336,1.1558,1.1802
2021-10-08,1.322,1.322,1.322,1.1756,1.1464
2021-10-15,1.239,1.239,1.239,1.2008,1.0382
2021-10-22,1.09,1.09,1.09,1.2142,0.8758
2021-10-29,1.04,1.04,1.04,1.2298,0.8102
2021-11-05,1.06,1.06,1.06,1.2151,0.8449
2021-11-12,1.068,1.068,1.068,1.2254,0.8426
2021-11-19,1.053,1.053,1.053,1.2465,0.8065
2021-11-26,1.038,1.038,1.038,1.2258,0.8122
2021-12-03,1.118,1.118,1.118,1.2096,0.9084
2021-12-10,1.177,1.177,1.177,1.1977,0.9793
2021-12-17,1.185,1.185,1.185,1.1973,0.9877
2021-12-24,0.993,1.149,1.1461,1.2127,0.9334
2021-12-31,0.986,1.142,1.138,1.2147,0.9233
2022-01-07,0.965,1.121,1.1138,1.2277,0.8861
2022-01-14,0.97,1.126,1.1195,1.2318,0.8877
2022-01-21,0.987,1.143,1.1391,1.2659,0.8733
2022-01-28,1.023,1.179,1.1807,1.2873,0.8933
2022-02-11,1.277,1.433,1.4738,1.3081,1.1657
2022-02-18,1.294,1.45,1.4935,1.3257,1.1678
2022-02-25,1.397,1.553,1.6123,1.3643,1.248
2022-03-04,1.39,1.546,1.6043,1.388,1.2163
2022-03-11,1.53,1.686,1.7658,1.4105,1.3554
2022-03-18,1.563,1.719,1.8039,1.3817,1.4223
2022-03-25,1.699,1.855,1.9609,1.4113,1.5496
2022-04-01,1.638,1.794,1.8905,1.3756,1.5149
2022-04-08,1.623,1.779,1.8732,1.4109,1.4623
2022-04-15,1.606,1.762,1.8536,1.4393,1.4143
2022-04-22,1.746,1.902,2.0151,1.4397,1.5755
2022-04-29,1.823,1.979,2.104,1.4895,1.6145
2022-05-06,1.821,1.977,2.1017,1.4579,1.6438
2022-05-13,1.973,2.129,2.2771,1.4672,1.81
2022-05-20,2.073,2.229,2.3926,1.4819,1.9106
2022-05-27,2.053,2.209,2.3695,1.4787,1.8908
2022-06-02,2.02,2.176,2.3314,1.4693,1.8621
2022-06-10,2.084,2.24,2.4052,1.4611,1.9442
2022-06-17,2.04,2.196,2.3545,1.4385,1.9159
2022-06-24,2.112,2.268,2.4376,1.3449,2.0927
2022-07-01,2.154,2.31,2.486,1.3604,2.1256
2022-07-08,2.473,2.629,2.8542,1.341,2.5132
2022-07-15,2.344,2.5,2.7053,1.2835,2.4219
2022-07-22,2.35,2.506,2.7123,1.2939,2.4183
2022-07-29,2.306,2.462,2.6615,1.3423,2.3192
2022-08-05,2.25,2.406,2.5968,1.3196,2.2772
2022-08-12,2.154,2.31,2.486,1.3455,2.1405
2022-08-19,2.306,2.462,2.6615,1.3422,2.3192
2022-08-26,2.319,2.475,2.6765,1.3751,2.3013
2022-09-02,2.227,2.383,2.5703,1.3424,2.2279
2022-09-09,2.166,2.322,2.4999,1.3286,2.1713
2022-09-16,2.044,2.2,2.3591,1.3407,2.0184
2022-09-23,2.0,2.156,2.3083,1.3299,1.9784
2022-09-30,2.003,2.159,2.3118,1.315,1.9967
2022-10-14,2.094,2.25,2.4168,1.3569,2.0599
2022-10-21,2.135,2.291,2.4641,1.3519,2.1122
2022-10-28,2.029,2.185,2.3418,1.3191,2.0227
2022-11-04,2.093,2.249,2.4156,1.3572,2.0585
2022-11-11,2.007,2.163,2.3164,1.3526,1.9638
2022-11-18,1.932,2.088,2.2298,1.3313,1.8985
2022-11-25,1.973,2.129,2.2771,1.3385,1.9386
2022-12-02,2.036,2.192,2.3498,1.3426,2.0073
2022-12-09,1.988,2.144,2.2945,1.342,1.9524
2022-12-16,2.005,2.161,2.3141,1.3124,2.0017
2022-12-23,1.114,2.169,2.2926,1.2944,1.9982
2022-12-30,1.073,2.128,2.2082,1.3401,1.868
2023-01-06,1.082,2.137,2.2267,1.3364,1.8903
2023-01-13,1.081,2.136,2.2247,1.3259,1.8987
2023-01-20,1.091,2.146,2.2452,1.3378,1.9074
2023-02-03,1.072,2.127,2.2061,1.3335,1.8727
2023-02-10,1.078,2.133,2.2185,1.3229,1.8956
2023-02-17,1.028,2.083,2.1156,1.3503,1.7653
2023-02-24,1.017,2.072,2.093,1.3631,1.7298
2023-03-03,1.025,2.08,2.1094,1.3553,1.7541
2023-03-10,1.07,2.125,2.202,1.3273,1.8747
2023-03-17,1.089,2.144,2.2411,1.302,1.9391
2023-03-24,1.088,2.143,2.2391,1.2694,1.9697
2023-03-31,1.077,2.132,2.2164,1.2693,1.9471
2023-04-07,1.084,2.139,2.2308,1.2761,1.9548
2023-04-14,1.089,2.144,2.2411,1.2532,1.9879
2023-04-21,1.035,2.09,2.13,1.2581,1.8719
2023-04-28,1.081,2.136,2.2247,1.2581,1.9665
2023-05-05,1.093,2.148,2.2494,1.2657,1.9836
2023-05-12,1.088,2.143,2.2391,1.2459,1.9931
2023-05-19,1.127,2.182,2.3193,1.2421,2.0772
2023-05-26,1.122,2.177,2.309,1.2464,2.0627
2023-06-02,1.116,2.171,2.2967,1.2337,2.063
2023-06-09,1.11,2.165,2.2843,1.2551,2.0292
2023-06-16,1.086,2.141,2.235,1.2966,1.9383
2023-06-21,1.061,2.116,2.1835,1.2994,1.8841
2023-06-30,1.049,2.104,2.1588,1.3079,1.8509
2023-07-07,1.061,2.116,2.1835,1.3398,1.8437
2023-07-14,1.117,2.172,2.2987,1.3414,1.9574
2023-07-21,1.12,2.175,2.3049,1.3533,1.9516
2023-07-28,1.083,2.138,2.2288,1.3796,1.8492
2023-08-04,1.095,2.15,2.2535,1.3855,1.868
2023-08-11,1.02,2.075,2.0991,1.3795,1.7196
2023-08-18,1.042,2.097,2.1444,1.3953,1.7491
2023-08-25,1.076,2.131,2.2144,1.4276,1.7868
2023-09-01,1.075,2.13,2.2123,1.4351,1.7772
2023-09-08,1.064,2.119,2.1897,1.3975,1.7922
2023-09-15,1.061,2.116,2.1835,1.4129,1.7706
2023-09-22,1.095,2.15,2.2535,1.3805,1.873
2023-09-28,1.058,2.113,2.1773,1.3957,1.7817
2023-10-13,1.141,2.196,2.3481,1.3577,1.9905
2023-10-20,1.104,2.159,2.272,1.3392,1.9328
2023-10-27,1.135,2.19,2.3358,1.3323,2.0035
2023-11-03,1.119,2.174,2.3029,1.3452,1.9577
2023-11-10,1.143,2.198,2.3523,1.3414,2.0108
2023-11-17,1.092,2.147,2.2473,1.3477,1.8996
2023-11-24,1.139,2.194,2.344,1.3326,2.0114
2023-12-01,1.209,2.264,2.4881,1.2965,2.1916
2023-12-08,1.377,2.432,2.8338,1.3023,2.5315
2023-12-15,1.377,2.432,2.8338,1.2865,2.5473
2023-12-22,1.151,2.469,2.909,1.276,2.633
2023-12-29,1.13,2.448,2.856,1.2706,2.5853
2024-01-05,1.202,2.52,3.0379,1.2532,2.7847
2024-01-12,1.331,2.649,3.364,1.2529,3.111
2024-01-19,1.378,2.696,3.4827,1.2621,3.2207
2024-01-26,1.409,2.727,3.5611,1.2631,3.298
2024-02-02,1.357,2.675,3.4297,1.2346,3.1951
2024-02-08,1.375,2.693,3.4752,1.2414,3.2337
2024-02-23,1.376,2.694,3.4777,1.251,3.2267
2024-03-01,1.444,2.762,3.6496,1.2706,3.379
2024-03-08,1.559,2.877,3.9402,1.3004,3.6398
2024-03-15,1.697,3.015,4.289,1.3071,3.9819
2024-03-22,1.713,3.031,4.3294,1.3162,4.0132
2024-03-29,1.603,2.921,4.0514,1.2984,3.753
2024-04-03,1.645,2.963,4.1576,1.3124,3.8452
2024-04-12,1.565,2.883,3.9554,1.2925,3.6629
2024-04-19,1.536,2.854,3.8821,1.2709,3.6112
2024-04-26,1.546,2.864,3.9073,1.2741,3.6332
2024-04-30,1.567,2.885,3.9604,1.2698,3.6906
2024-05-10,1.668,2.986,4.2157,1.2855,3.9301
2024-05-17,1.695,3.013,4.2839,1.3112,3.9727
2024-05-24,1.708,3.026,4.3168,1.3118,4.005
2024-05-31,1.761,3.079,4.4507,1.3072,4.1436
2024-06-07,1.723,3.041,4.3547,1.2991,4.0556
2024-06-14,1.651,2.969,4.1727,1.2853,3.8874
2024-06-21,1.552,2.87,3.9225,1.262,3.6605
2024-06-28,1.549,2.867,3.9149,1.275,3.6399
2024-07-05,1.55,2.868,3.9175,1.2884,3.629
2024-07-12,1.517,2.835,3.8341,1.2559,3.5782
2024-07-19,1.53,2.848,3.8669,1.2682,3.5987
2024-07-26,1.542,2.86,3.8972,1.2655,3.6317
2024-08-02,1.452,2.77,3.6698,1.2591,3.4107
2024-08-09,1.419,2.737,3.5864,1.2411,3.3453
2024-08-16,1.399,2.717,3.5358,1.2142,3.3216
2024-08-23,1.397,2.715,3.5308,1.2193,3.3115
2024-08-30,1.406,2.724,3.5535,1.2524,3.3011
2024-09-06,1.428,2.746,3.6091,1.257,3.3521
2024-09-13,1.458,2.776,3.6849,1.2468,3.4381
2024-09-20,1.485,2.803,3.7532,1.2682,3.485
2024-09-27,1.662,2.98,4.2005,1.2811,3.9195
2024-09-30,1.77,3.088,4.4735,1.2885,4.1849
2024-10-11,1.74,3.058,4.3977,1.2754,4.1223
2024-10-18,1.749,3.067,4.4204,1.2737,4.1467
2024-10-25,1.849,3.167,4.6731,1.2878,4.3854
2024-11-01,1.797,3.115,4.5417,1.308,4.2337
2024-11-08,1.823,3.141,4.6074,1.3247,4.2827
2024-11-15,1.796,3.114,4.5392,1.2991,4.2401
2024-11-22,1.723,3.041,4.3547,1.282,4.0727
2024-11-29,1.057,3.03,4.3379,1.2962,4.0418
2024-12-06,1.049,3.022,4.3051,1.2733,4.0318
2024-12-13,1.064,3.037,4.3667,1.2669,4.0997
2024-12-20,1.037,3.01,4.2558,1.2348,4.021
2024-12-27,1.12,3.093,4.5965,1.2452,4.3513
2025-01-03,1.086,3.059,4.4569,1.2344,4.2226
2025-01-10,1.016,2.989,4.1697,1.2244,3.9453
2025-01-17,1.055,3.028,4.3297,1.2382,4.0915
2025-01-24,1.003,2.976,4.1163,1.2401,3.8762
2025-01-27,1.01,2.983,4.145,1.252,3.893
2025-02-07,1.009,2.982,4.1409,1.2755,3.8654
2025-02-14,1.098,3.071,4.5062,1.2799,4.2263
2025-02-21,1.108,3.081,4.5472,1.2889,4.2583
2025-02-28,1.091,3.064,4.4775,1.28,4.1975
2025-03-07,1.185,3.158,4.8632,1.278,4.5852
2025-03-14,1.137,3.11,4.6662,1.2981,4.3682
2025-03-21,1.111,3.084,4.5595,1.2862,4.2733
2025-03-28,1.105,3.078,4.5349,1.2851,4.2499
2025-04-03,1.104,3.077,4.5308,1.2957,4.2351
2025-04-11,1.084,3.057,4.4487,1.2886,4.1601
2025-04-18,1.164,3.137,4.7771,1.2801,4.4969
2025-04-25,1.196,3.169,4.9084,1.2985,4.6098
2025-04-30,1.246,3.219,5.1136,1.2738,4.8398
2025-05-09,1.219,3.192,5.0028,1.2664,4.7364
